lr_fpr,lr_tpr,xgb_fpr,xgb_tpr
0.0011609008590666356,0.0037607983318439083,0.0007476201532389134,0.00580875781948168
0.0011609008590666356,0.003779416145367888,0.0007476201532389134,0.0059018468871015785
0.0011701880659391688,0.003779416145367888,0.0007569073601114464,0.0059018468871015785
0.0011701880659391688,0.003835269585939827,0.0007569073601114464,0.005994935954721478
0.0011748316693754354,0.003835269585939827,0.000761550963547713,0.005994935954721478
0.0011748316693754354,0.003853887399463807,0.000761550963547713,0.006032171581769437
0.001179475272811702,0.003853887399463807,0.0007754817738565127,0.006032171581769437
0.001179475272811702,0.0038911230265117665,0.0007754817738565127,0.006069407208817396
0.0011934060831205015,0.0038911230265117665,0.0007801253772927792,0.006069407208817396
0.0011934060831205015,0.0039469764670837055,0.0007801253772927792,0.006106642835865356
0.0011980496865567681,0.0039469764670837055,0.0007847689807290457,0.006106642835865356
0.0011980496865567681,0.003965594280607686,0.0007847689807290457,0.006162496276437295
0.0012026932899930347,0.003965594280607686,0.0007894125841653122,0.006162496276437295
0.0012026932899930347,0.003984212094131665,0.0007894125841653122,0.006181114089961275
0.0012119804968655677,0.003984212094131665,0.0007986997910378454,0.006181114089961275
0.0012119804968655677,0.0040028299076556445,0.0007986997910378454,0.006236967530533214
0.0012212677037381008,0.0040028299076556445,0.0008033433944741119,0.006236967530533214
0.0012212677037381008,0.004058683348227584,0.0008033433944741119,0.006292820971105153
0.001239842117483167,0.004058683348227584,0.0008079869979103785,0.006292820971105153
0.001239842117483167,0.004114536788799523,0.0008079869979103785,0.006330056598153113
0.0012537729277919665,0.004114536788799523,0.0008219178082191781,0.006330056598153113
0.0012537729277919665,0.004133154602323503,0.0008219178082191781,0.0063859100387250525
0.0012769909449732992,0.004133154602323503,0.0008265614116554446,0.0063859100387250525
0.0012769909449732992,0.004151772415847483,0.0008265614116554446,0.006460381292820971
0.0012816345484095658,0.004151772415847483,0.0008358486185279777,0.006460381292820971
0.0012816345484095658,0.004170390229371462,0.0008358486185279777,0.006478999106344951
0.001290921755282099,0.004170390229371462,0.0008404922219642443,0.006478999106344951
0.001290921755282099,0.004263479296991362,0.0008404922219642443,0.006590705987488829
0.0013234269793359647,0.004263479296991362,0.0008451358254005107,0.006590705987488829
0.0013234269793359647,0.004282097110515341,0.0008451358254005107,0.006627941614536789
0.0013280705827722313,0.004282097110515341,0.0008497794288367773,0.006627941614536789
0.0013280705827722313,0.00435656836461126,0.0008497794288367773,0.006646559428060769
0.001351288599953564,0.00435656836461126,0.0008590666357093104,0.006646559428060769
0.001351288599953564,0.00437518617813524,0.0008590666357093104,0.006683795055108728
0.0013559322033898306,0.00437518617813524,0.000863710239145577,0.006683795055108728
0.0013559322033898306,0.00439380399165922,0.000863710239145577,0.006721030682156687
